interaction.id,article_url,content,time,relevant,sentiment,gender,dizziness,convulsions,heart palpitations,shortness of breathe,headaches,drug effect decreased,allergies worse after taking drug,bad interaction between claritin and another drug.,nausea (made the person nauseous),caused insomnia (the person wasn't able to sleep)
1e21f8024e81a280e074a8687824c080,http://twitter.com/queenvanna/statuses/261848831665262593,"If it was cereal or cleaner I'd say eff it.  No, it had to be the bag w $20 in kid's Claritin, freakin YOGURT, and $10 in other stuff.","Fri, 26 Oct 2012 15:16:41 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f830df6eaf80e0745e0a5ff3a07c,http://twitter.com/tanyaxx_/statuses/261854077430943747,Is Claritin D supposed to make you feel cracked out?,"Fri, 26 Oct 2012 15:37:31 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e21f83780f9a480e074f8eb391134b6,http://twitter.com/MELANIEFONTANA/statuses/261854825027870720,"@AnthonyErvin I'm scared of allergy medicine! The last time I took (yes, nondrowsy) Claritin, I felt like I was hit by a train for 2 days.","Fri, 26 Oct 2012 15:40:29 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e21f8468448a000e074116f1a8de944,http://twitter.com/Petra516/statuses/261856513612726273,"My allergies are really starting to piss me off. Enough already! Claritin, start your magic. Please!","Fri, 26 Oct 2012 15:47:12 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f8564fdca400e0742f9b95b0a72c,http://twitter.com/bcre8uv/statuses/261858290936467457,"Put your skirts &amp; lip gloss away and stock up on Claritin, SoCal...it's Santa Ana time.","Fri, 26 Oct 2012 15:54:16 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f87b14a0a380e0745284b5979db0,http://twitter.com/jennafaboom/statuses/261862433340145666,"@abosley04 â€™_â€™_â€™Å’@SheVVantsTheD: if she sneezes, give her claritin D.â€™_â€™_Ã_Âù","Fri, 26 Oct 2012 16:10:43 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f883503fa000e074737cd29147f8,http://twitter.com/JustDoIt4Boston/statuses/261863359337615360,@DeLeLive I have to take sudafed and Claritin every fucking day smh,"Fri, 26 Oct 2012 16:14:24 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21f88ae034a780e074c71a50e81e1a,http://twitter.com/queen_stjean/statuses/261864210609344512,paid $60 to wait an hour. for a two minute speech about how I need to take Claritin? what. a. joke.,"Fri, 26 Oct 2012 16:17:47 +0000",yes,1,female,no,no,no,no,no,no,no,no,no,no
1e21f8969c47a700e074d51145ffeb78,http://twitter.com/IMDATCH1CK/statuses/261865530200309760,That Claritin really works but I took bae last pill_â€™â€_â€™_â€™Ã‡,"Fri, 26 Oct 2012 16:23:02 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f898660aaf00e07403661846aa3e,http://twitter.com/Lex_Is_Stoned/statuses/261865731157786624,"@ScubaStayve It's pretty fucking annoying, &amp; I get pretty fucking whiny when I run out of Reactine. :p Claritin is also non-drowsy, btw.","Fri, 26 Oct 2012 16:23:50 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f8a1272da680e074da6c7387f1c4,http://twitter.com/ScubaStayve/statuses/261866717490315264,@Lex_Is_Stoned Claritin is what I need! I take Benadryl at night cause it helps me sleep when I'm not sleepy and I wake up clear lol,"Fri, 26 Oct 2012 16:27:45 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21f8ab8264a580e074a58d0d6bfce0,http://twitter.com/brooke_spark/statuses/261867883225829376,Country music videos are like Claritin D commercials,"Fri, 26 Oct 2012 16:32:23 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f8ad0966a000e07478cf351d18e4,http://twitter.com/Lex_Is_Stoned/statuses/261868058111516672,@ScubaStayve There are a bunch of brands that have non-drowsy ones. I've tried several of them; Claritin &amp; Reactine are the best.,"Fri, 26 Oct 2012 16:33:04 +0000",yes,5,female,no,no,no,no,no,no,no,no,no,no
1e21f8b4e5a6ab80e0748b3090cc1548,http://twitter.com/miriamiscool/statuses/261868940333035520,"@Darlina24 oh no, i went to the doctor and she told me to take Claritin daily for two weeks and if it didnt go away to go to an Allergist","Fri, 26 Oct 2012 16:36:35 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f8f08070ab80e074d784000c6610,http://twitter.com/SADITYtitty/statuses/261875652385443840,Somebody text me a Claritin.,"Fri, 26 Oct 2012 17:03:15 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f8f3dabfa480e07488f23360e3b2,http://twitter.com/LE8R/statuses/261876031282098176,"If she has allergies, she wants the Claritin D...","Fri, 26 Oct 2012 17:04:45 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21f92173b8a880e074eb56adf50390,http://twitter.com/SarasotaPlants/statuses/261881164611084289,@DiandraC took a Claritin D. I'll be doing my happy dance very soon!,"Fri, 26 Oct 2012 17:25:09 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f9271d4ea480e07435a62c27a08e,http://twitter.com/__kiran/statuses/261881802296274944,@5ABIKINGS Claritin,"Fri, 26 Oct 2012 17:27:41 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f978ebfea680e0747ee7a9be3488,http://twitter.com/DrMarioRamirez/statuses/261891011956056065,@torres0526 Tienes alergia o catarro? Si es alergia puedes tomar claritin que no tenga la D de descongestionante. \nCatarro miel de abeja,"Fri, 26 Oct 2012 18:04:17 +0000",non_english,,,,,,,,,,,,
1e21f98b5caea800e074fd94bacc21d2,http://twitter.com/IrishSulli/statuses/261893086442041345,Claritin D makes Sulli LOOPYFROODS,"Fri, 26 Oct 2012 18:12:32 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f99e9f2da880e0747e8f41dc350e,http://twitter.com/lumosnuit/statuses/261895254159028224,"That Claritin-D pill almost killed me. Biggest pill on the planet.Almost choked to death.Everyone would be so sad but no worries, I'm fine.","Fri, 26 Oct 2012 18:21:09 +0000",yes,2,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21f9b43a7da280e074937c580c8d9e,http://twitter.com/DrMarioRamirez/statuses/261897688621150208,@torres0526 Claritin + miel de abeja con sabila y limon,"Fri, 26 Oct 2012 18:30:49 +0000",non_english,,,,,,,,,,,,
1e21f9b47d3fa000e074964147b6152c,http://twitter.com/natalieocean_/statuses/261897719289896960,I need some Claritin _â€™â€_â€™_Å â€”__â€™â€_â€™_Å â€”__â€™â€_â€™___â€™â€_â€™Âçâ€™Ã__â€™â€_â€™Âçâ€™Ã__â€™â€_â€™_â€™Ã‚,"Fri, 26 Oct 2012 18:30:56 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f9bd21c5a400e0747bd1465acbdc,http://twitter.com/Jessicaa_Farley/statuses/261898690170605568,That Claritin made me feel 9273919 times better,"Fri, 26 Oct 2012 18:34:48 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21f9eb1093a280e07423dfc91a4ac8,http://twitter.com/soolovesbacon/statuses/261903862959583232,@isthewalrus Oooh thanks for the warning girl. I am hitting up my stash of Claritin &amp; Sudafed PRONTO.,"Fri, 26 Oct 2012 18:55:21 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21f9f984d4ac80e0742d301d5a879e,http://twitter.com/clappitup/statuses/261905488143331328,"Today, I got hit by a train called the Allergy Express. Sooo Windy-ana Jones outside. #Claritin #please #ouch","Fri, 26 Oct 2012 19:01:49 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21fa36f2ebab00e0749abae7e29630,http://twitter.com/erinoneil44/statuses/261912407834763264,Finally going to get some Claritin. #allergiesblow _â€™â€_â€™_Å â€”Âç,"Fri, 26 Oct 2012 19:29:18 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fa3f7ad5ab80e074c22edb8b5294,http://twitter.com/_VivaciousOne/statuses/261913368003219456,SMH it never fails EVERY TIME i come home my allergies start actin up!!---but its all good cause im prepared this time! *pulls out Claritin*,"Fri, 26 Oct 2012 19:33:07 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fa573f46ae80e074b105f1a4b6ae,http://twitter.com/valboyardee/statuses/261916044388618240,"My alergies are acting up, i need some claritin-D","Fri, 26 Oct 2012 19:43:45 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fa5a605da080e07474299b688558,http://twitter.com/DrDreaPlaya/statuses/261916397389611008,I could use some Claritin D right about now. #drugyprobs,"Fri, 26 Oct 2012 19:45:09 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fa6e4e85a600e074ba10571bf020,http://twitter.com/SaraSchaubhut/statuses/261918640507588608,"@BrandenBtownMcC What do you have? We have Robatussin, advil, claritin.","Fri, 26 Oct 2012 19:54:04 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21fa8bd928a880e07401e06bc3ccd6,http://twitter.com/ayburrrd/statuses/261921964497707008,i need claritin doggy,"Fri, 26 Oct 2012 20:07:17 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21faac4ba9a600e07432c14dc6dea8,http://twitter.com/mikeravenelle/statuses/261925618269179904,@rywoo take some allergie medicine. Claritin works good.,"Fri, 26 Oct 2012 20:21:48 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21fab3561ba280e0745e04fddd572c,http://twitter.com/cheeselover012/statuses/261926410740973568,@TrevorMoran Get the claritin kids kind! The grape tastes the best!!!!!!!! Its like grape candy!,"Fri, 26 Oct 2012 20:24:57 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21face9b00a880e074b2daa7e9c2b6,http://twitter.com/maxdkaplan/statuses/261929482825388032,Claritin and Red Bull. #lavished,"Fri, 26 Oct 2012 20:37:09 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21fada73afab80e0749071984ee7c8,http://twitter.com/x_guarded_x/statuses/261930814630150145,gonna go to campus and get some Claritin from the union bookstore... I need it,"Fri, 26 Oct 2012 20:42:27 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21faf51ffea980e074646dfa294f86,http://twitter.com/TyraTyrenia/statuses/261933819567955968,@minmoe try rite aid brand sinus and allergy it is better than Claritin,"Fri, 26 Oct 2012 20:54:23 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e21fc0ddce4a180e0743e159d41d11e,http://twitter.com/michellepoim/statuses/261965424831373312,Fuck those cunts at Walmart! Claritin D isn't a drug and you fucking stole my coupon #goingtotarget,"Fri, 26 Oct 2012 22:59:59 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21fc160ef9a780e0741fc0c254c58a,http://twitter.com/markvalvarez/statuses/261966351244075008,"@probablyBS I shall owe you Claritin D, the disemboweled coke.","Fri, 26 Oct 2012 23:03:39 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21fc2921c9a780e074e2840268410a,http://twitter.com/RobTheFourth/statuses/261968496718663680,@maxdkaplan Claritin D x Sugar Free Red Bull by Donatella Versace for Nordstrom Rack,"Fri, 26 Oct 2012 23:12:11 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21fc349b1aa980e0748db1cdcbf608,http://twitter.com/Loganyosoy/statuses/261969787104677888,"She's got allergies, give her the Claritin-D.","Fri, 26 Oct 2012 23:17:19 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21fc61de3fa300e0741a93df708106,http://twitter.com/chelCpooh/statuses/261974884752707584,Man I hope these claritin work...imma have to sleep this off,"Fri, 26 Oct 2012 23:37:34 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21fd090f26a700e074185034364a4e,http://twitter.com/wenzelhe/statuses/261993708638060545,I would sell my soul to the makers of Claritin D if they would give me a lifetime supply #miracledrug,"Sat, 27 Oct 2012 00:52:22 +0000",yes,5,female,no,no,no,no,no,no,no,no,no,no
1e21fd1f004aab80e07480dae3e3a30c,http://twitter.com/woahitstreyster/statuses/261996179787763712,"Allergies actin up so they let me off an hour early, nothing tonight but Claritin and sleep","Sat, 27 Oct 2012 01:02:11 +0000",yes,4,unknown,no,no,no,no,no,no,no,no,no,no
1e21fd3f3993a200e0741f79538a7562,http://twitter.com/joym13/statuses/261999807630020609,"@mjyoungworth @msquarter @WhatRUTinkin let me know the plan tomorrow night, no Claritin-D for me tomorrow!!","Sat, 27 Oct 2012 01:16:36 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e21fd457235af80e074e0e74f313d40,http://twitter.com/Shnerfle/statuses/262000509278359552,"@wendyly Allergic people, BAH! There's Claritin for that! KITTENS FOR EVERYONE!!!!","Sat, 27 Oct 2012 01:19:23 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fd53b6c8a900e074801ab9feccca,http://twitter.com/Tana_Trill/statuses/262002114107146240,Where my claritin at? :'(,"Sat, 27 Oct 2012 01:25:46 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fd7e2522a480e074213151f50730,http://twitter.com/ShaIamsha/statuses/262006889842356225,"@ynthet17 @khitteng @sam_mirasol @kelseyboi thet, nakahingi kang claritin? Baka walang grepa kasi mamaya. :(","Sat, 27 Oct 2012 01:44:45 +0000",non_english,,,,,,,,,,,,
1e21fd8c438fa400e074f73add0fe39a,http://twitter.com/agarman13/statuses/262008479370334209,@joshinthe818 i like the Walmart brand of claritin,"Sat, 27 Oct 2012 01:51:04 +0000",yes,4,unknown,no,no,no,no,no,no,no,no,no,no
1e21fda0b73ba480e07420da84a0d298,http://twitter.com/Josephlane12/statuses/262010785105055744,If Claritin doesn't work....give her Claritin D #RomneyRyan2012,"Sat, 27 Oct 2012 02:00:13 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21fda78874aa00e0742a8995246f6e,http://twitter.com/PeterThiemX/statuses/262011551328919552,@mad_maw That is strange. I've hardly touched claritin yet. Ive even got a cold and mowed. Kill any weeds if they are many about.,"Sat, 27 Oct 2012 02:03:16 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21fdb4f1aeae00e074ab05c3466c66,http://twitter.com/HookedOnDana/statuses/262013061139943424,ordered pizza. baking cookies. Claritin ready. Netflix ready. Kamauri watching cartoons. this is my Friday night! _â€™â€_Ã_ÂçÃ_â€__â€™â€_Ã_Âçâ€™__â€™â€__Ã_Ã¢_â€™â€_â€™Âç__â€™â€_â€™Ã¢Å Ã_Å’,"Sat, 27 Oct 2012 02:09:16 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fdd8c807ab00e074a5edfcb357ca,http://twitter.com/loudernownico/statuses/262017097780056064,"Claritin Clear more like ""make me sleep forever"".","Sat, 27 Oct 2012 02:25:18 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e21fdf77a4ea700e07496d3e64d7bb6,http://twitter.com/whimsicalmusing/statuses/262020553064472576,@drfunbags You use Zyrtec? Or Claritin?,"Sat, 27 Oct 2012 02:39:02 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21fdfebdf8aa80e074492436a2c7fa,http://twitter.com/knitgrrl/statuses/262021372518207489,"I am having cookies, milk and Claritin for dinner. #dontjudge #mmmclaritin","Sat, 27 Oct 2012 02:42:17 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fe06dcfba380e074bb687e54b26c,http://twitter.com/derricknator/statuses/262022286318649345,@TrevorMoran I take Claritin no joke I have allergys to,"Sat, 27 Oct 2012 02:45:55 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21fe4e20c5a600e074d13cabaa4a16,http://twitter.com/prtygrlgonebad/statuses/262030307048431617,Claritin fucked up my judgment,"Sat, 27 Oct 2012 03:17:48 +0000",yes,1,female,no,no,no,no,no,no,no,no,no,no
1e21fe7f1d96a980e0748d97381a8c22,http://twitter.com/JRod_5763/statuses/262035823204134912,"Her allergies were acting up, so I gave her the ""D""........ Claritin D.","Sat, 27 Oct 2012 03:39:43 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21fe801f14a900e0748d8ee236b73e,http://twitter.com/karixie/statuses/262035936752324608,"Hello, I need Claritin! http://t.co/LOgHuuJr","Sat, 27 Oct 2012 03:40:10 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21fe8b5f2da400e0748539add4d56a,http://twitter.com/Tgribbin11/statuses/262037202794577921,Hahaha @turnt_up_5 ... Claritin won 52-0... Tyler Boyd told that dude from Imani they were gonna win 52-0 that's funny as shit,"Sat, 27 Oct 2012 03:45:12 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21ff288128ad00e074053167f763b2,http://twitter.com/_samgoham/statuses/262054895530672128,Fuck allergies! Get Claritin! _â€™â€_â€™_â€™_,"Sat, 27 Oct 2012 04:55:30 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21ff729034a700e0748a15d65d2fb6,http://twitter.com/ShanaGraves/statuses/262063232833949696,@luvniku thanks. I've got North American brand Claritin,"Sat, 27 Oct 2012 05:28:38 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e21ff74a643a300e074f28c291d0ebe,http://twitter.com/ShanaGraves/statuses/262063467714973696,"@columnbreak North American brand, Claritin","Sat, 27 Oct 2012 05:29:34 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21ff9083bfa100e0747a85943309f4,http://twitter.com/hoowonn/statuses/262066604534272000,Yay claritin clear,"Sat, 27 Oct 2012 05:42:02 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21ffa8f3d9a900e0742f6a4d6cfacc,http://twitter.com/_xosteeeph/statuses/262069357323112448,The fact that i have NO benedryl or claritin. UGH!,"Sat, 27 Oct 2012 05:52:58 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21ffcce6cea980e074abdfa22be9dc,http://twitter.com/tjwhitcomb/statuses/262073404537073664,Getting on that Claritin scene.,"Sat, 27 Oct 2012 06:09:03 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2200263261a600e074e48257ee9610,http://twitter.com/iGbo_kid/statuses/262083459936317440,"@stellabella_xo Ehnnn! Do you even have to ask??Won't I just come there with my claritin, benadryl, and zyrtec!! I go parry hard tmrw lbs","Sat, 27 Oct 2012 06:49:00 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2200650154a500e07485531c794c86,http://twitter.com/MikeSwords/statuses/262090529100165120,"Took Claritin D, tons of vitamin C, two shots of NyQuil, and some other night time medicine. I will feel better if I wake up tomorrow","Sat, 27 Oct 2012 07:17:06 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2200812b1ba700e074870a59112580,http://twitter.com/melalalayao/statuses/262093702351187969,"@LolekC HAHAHA bilhan mo ako marami claritin, or yung gamot na iniinom daw hours before uminom para di maallergy? =)))","Sat, 27 Oct 2012 07:29:42 +0000",non_english,,,,,,,,,,,,
1e2200961ac1ac00e074a073afb26514,http://twitter.com/Cuttingg_Edgee/statuses/262096059856191488,"@CashKidTaylored ummm,.....this air got my allergies actin up and I need to take my Claritin.....","Sat, 27 Oct 2012 07:39:04 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2200b33c7da700e0749a0bd00dd318,http://twitter.com/Dijahboo_0794/statuses/262099337113395200,See that's was wrong! *takes a Claritin pill*,"Sat, 27 Oct 2012 07:52:06 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2201165dc3a780e074b69f5aa2f764,http://twitter.com/BiancaThereseGo/statuses/262110497548161024,No effect yung Claritin. :(,"Sat, 27 Oct 2012 08:36:27 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e2201787402a200e07432c5eb0662e8,http://twitter.com/patroneula/statuses/262121543516160003,Claritin? Naalala ko Q1! Haha Clarence + Tin. =))))))),"Sat, 27 Oct 2012 09:20:20 +0000",non_english,,,,,,,,,,,,
1e2202f79969a680e07459a1d755ed76,http://twitter.com/HZacka/statuses/262164680242495488,Gimme a b12 and a Claritin please #wakeup #allergies #tiredaf,"Sat, 27 Oct 2012 12:11:45 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2203062a47a400e074f96aaa78a74e,http://twitter.com/Kassandra__93/statuses/262166319502344192,"Hopped up on delsym, Claritin, and my albuterol lmao -____-","Sat, 27 Oct 2012 12:18:16 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e22034a0a39a700e07433b3a2cb1464,http://twitter.com/moody_maggie/statuses/262173961448718337,"""I have niquil or Claritin."" #kellyprobz @maddie_kieffer","Sat, 27 Oct 2012 12:48:38 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e220391b6eba100e074488efdb96d72,http://twitter.com/msollazzo/statuses/262182034930298881,The awko taco moment when u don't have any Claritin left :(,"Sat, 27 Oct 2012 13:20:42 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e2203d802c0aa80e0742ca94eba435c,http://twitter.com/__CaptainMorgan/statuses/262189949212827650,Claritin will make me dance,"Sat, 27 Oct 2012 13:52:09 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2203e0cd6ca880e074ec318e094b50,http://twitter.com/barbara1112k/statuses/262190938103873536,"@jenni7283 yep, I'm lying in bed waiting for Claritin D to kick in.","Sat, 27 Oct 2012 13:56:05 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e2203eab632a980e0747cc416aad21a,http://twitter.com/mzsexykeshia/statuses/262192053776162817,I wish someone would be kind and bring me a claritin,"Sat, 27 Oct 2012 14:00:31 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2204775767a300e074da42b50f6586,http://twitter.com/JinxJose/statuses/262207887160508418,This Claritin-D isn't working for me #NoBueno,"Sat, 27 Oct 2012 15:03:26 +0000",yes,2,bad_link_or_company,no,no,no,no,no,no,yes,no,no,no
1e220490a2daa080e0740f3cd5c97ed8,http://twitter.com/TomahawkNation/statuses/262210734090498048,"Two claritin d 24 hr, harsh face wash, no moisturizer, cold weather. Hello, dry skin gameday.","Sat, 27 Oct 2012 15:14:45 +0000",yes,2,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e22049685a8a380e0741be9d3e160a6,http://twitter.com/TomahawkNation/statuses/262211397159620608,I split them to bypass the time release. So four halves RT @fsu3368 @TomahawkNation  two Claritin d's?  Might as well take some meth?,"Sat, 27 Oct 2012 15:17:23 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2204c81186a880e07470e96afb6b42,http://twitter.com/CassidyDubree/statuses/262216976687046656,Just randomly woke up feeling like crap. I need some Claritin D :(,"Sat, 27 Oct 2012 15:39:33 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e22050018c9a880e074cd60c6383808,http://twitter.com/jeepman1962/statuses/262223285142556672,"""@UFrankie2: When you wake up feeling like you just partied on Spring Break and you didn't . . Damn allergies . .Please send drugs"" Claritin","Sat, 27 Oct 2012 16:04:37 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2205371505a280e0746df6a350b22c,http://twitter.com/SincerelyFefe/statuses/262229476606373888,Claritin really dries your damn system out. If I woulda had a couple drinks. I'd probably never wake up.,"Sat, 27 Oct 2012 16:29:13 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e2205390e77ab00e074bad15209cd40,http://twitter.com/drfunbags/statuses/262229697776218112,@whimsicalmusing Allegra. Claritin does nothing for me. Zyrtec didn't do much either.,"Sat, 27 Oct 2012 16:30:06 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e22055639bcac80e07402eecfdea168,http://twitter.com/CamCoolAidMan/statuses/262232981425487874,"If she sends you ""Heyyy I'm sick"" she wants the Claritin D","Sat, 27 Oct 2012 16:43:09 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e22055d60caac80e074ac001767ef78,http://twitter.com/Itsamboo/statuses/262233787067424769,@xkatelopez take a Claritin,"Sat, 27 Oct 2012 16:46:21 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e22057423bea000e074eb9ec78d39bc,http://twitter.com/Uzumakirainbows/statuses/262236349611008000,"I have a cold. Fuck you, allergies. Brb overdosing on Claritin.","Sat, 27 Oct 2012 16:56:32 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e220591f123a000e074d6cc31f06c08,http://twitter.com/JussTearAye/statuses/262239703951089664,I need some Claritin type bud,"Sat, 27 Oct 2012 17:09:52 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2205936511ad80e074efde8f065470,http://twitter.com/Epiphany81/statuses/262239867705098240,@MrRobII lol I took a Claritin. I can't do stuff up my nose. Lol I feel so bad for the _â€™â€_â€™Ã€â€™Ã¶_â€™â€_â€™Ã€Ã_Âµthey look so miserable when I bring it 2 them.,"Sat, 27 Oct 2012 17:10:31 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2205cb036da600e074a4270d56b484,http://twitter.com/katmolinari/statuses/262246129457037312,"The only medicine for a cold that I had in my house was children's grape flavored Claritin, that stuff tastes like dog poop _â€™â€_â€™__","Sat, 27 Oct 2012 17:35:24 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e2205ed2315a800e074c1b625e5e048,http://twitter.com/evangelinerose1/statuses/262249972546826242,"Note to self: on days when the Santa Anas are this bad, even I need to take a Claritin before a run. #socalproblems #runner #sneezy","Sat, 27 Oct 2012 17:50:40 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e22062d1022aa00e07413d0bd1be832,http://twitter.com/HeyBBJ/statuses/262257170639376386,I need some claritin,"Sat, 27 Oct 2012 18:19:16 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e220632807faf00e074fb2c06cefbfa,http://twitter.com/Syd_Lannon/statuses/262257780369526784,"Claritin and Cough syrup is a bad mix... But yet, a good mix _â€™â€_â€™___â€™â€_â€™_â€™Å’_â€™â€_â€™_Å â€”Âç_â€™â€_â€™_â€™Ã¶_â€™â€_â€™_Ã_Âè","Sat, 27 Oct 2012 18:21:42 +0000",yes,4,bad_link_or_company,no,no,no,no,no,no,no,yes,no,no
1e2206627bd3a300e074cdc1f66e1638,http://twitter.com/_TThompson2/statuses/262263182960238592,That Claritin Needa Kick In Already,"Sat, 27 Oct 2012 18:43:10 +0000",yes,2,male,no,no,no,no,no,no,no,no,no,no
1e220671294da400e074b990372fd398,http://twitter.com/juliaross212/statuses/262264835889324032,Considering building a swipe access medicine cabinet in the baker center with Claritin-D and Pepto and cough drops and Motrin and Listerine.,"Sat, 27 Oct 2012 18:49:44 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e22069c4350a480e0741476c1dd3002,http://twitter.com/Derek_Francis26/statuses/262269688736792576,If she has allergies give her the Claritin D,"Sat, 27 Oct 2012 19:09:01 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2206a77056a280e07434058f022f6e,http://twitter.com/missnickyontwit/statuses/262270949498429440,....but  let me pop this Claritin cause my allergies on 10....,"Sat, 27 Oct 2012 19:14:01 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2206a9d2b0a280e074d147b5292b8a,http://twitter.com/JESSLoveMe_/statuses/262271217405423617,#nowtaking vitamins and claritin LOL,"Sat, 27 Oct 2012 19:15:05 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2206aa2884ad00e074cd96c7c234b4,http://twitter.com/WhitneyLititia/statuses/262271253233156096,Claritin D costs 30 dollars...regular Claritin-3 dollars Sudafed-4 dollars. I'll just make my own! #nbd #thankspaschool,"Sat, 27 Oct 2012 19:15:14 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
